동광로3길 41,방배본동 781-32,30,37.4927,126.98443
동광로3길 41,방배본동 781-32,30,37.49269,126.98443
동광로3길 41,방배본동 781-32,30,37.4927,126.98444
방배중앙로27길 22,방배본동 762-12,30,37.49522,126.9845
방배중앙로27길 22,방배본동 762-12,30,37.49521,126.98451
방배중앙로27길 22,방배본동 762-12,30,37.49522,126.98451
방배중앙로27길 22,방배본동 762-12,30,37.49522,126.98452
동광로12가길 3,방배4동 1423,30,37.48756,126.985
동광로12가길 3,방배4동 1423,30,37.48754,126.98501
동광로12가길 3,방배4동 1423,30,37.48756,126.98503
동광로7길 12-9,방배본동 789-31,30,37.49149,126.98578
동광로7길 12-9,방배본동 789-31,30,37.49149,126.98579
동광로7길 12-9,방배본동 789-31,30,37.49149,126.9858
방배중앙로21길 12,방배본동 786-11,30,37.49248,126.98595
방배중앙로21길 12,방배본동 786-11,30,37.49249,126.98596
방배중앙로21길 12,방배본동 786-11,30,37.49248,126.98596
방배중앙로21길 12,방배본동 786-11,30,37.49247,126.98597
동광로11길 8,방배본동 790-8,30,37.49156,126.98621
동광로11길 8,방배본동 790-8,30,37.49154,126.98621
청두곶14길 32,방배2동 459-1,30,37.48168,126.98703
도구로1길 33,방배2동 528-1,30,37.47854,126.98758
강남대로399,서초4동 1318-9,30,37.49797,127.02679
방배로42길,방배본동 18-29,30,37.4953,126.9894
방배로42길,방배본동 18-29,30,37.49529,126.98941
효령로12길 56,방배3동 530-75,30,37.47623,126.98941
효령로12길 56,방배3동 530-75,30,37.47624,126.98942
사임당로33,서초3동 1579-9,30,37.4882,127.01397
서초대로52길17,서초1동 1673-7,30,37.49375,127.01584
서초대로52길17,서초1동 1673-7,30,37.49375,127.01584
성촌1길26,양재1동 686,30,37.4652,127.02118
성촌1길26,양재1동 686,30,37.4652,127.02118
성촌1길26,양재1동 686,30,37.4652,127.02118
서운로21길2,서초4동 1313,30,37.49849,127.0235
바우뫼로7길38,양재1동 (우면동) 58,30,37.47125,127.02465
바우뫼로7길38,양재1동 (우면동) 58,30,37.47125,127.02465
바우뫼로7길38,양재1동 (우면동) 58,30,37.47125,127.02465
태봉로 2길 65,양재1동 720,30,37.46463,127.02598
태봉로 2길 65,양재1동 720,30,37.46463,127.02598
태봉로 2길 65,양재1동 720,30,37.46463,127.02598
서초대로74길30,서초2동 1326-17,30,37.49582,127.02672
서초대로74길30,서초2동 1326-17,30,37.49582,127.02672
없음,양재1동 729,30,37.46274,127.02682
없음,양재1동 729,30,37.46274,127.02682
사임당로171,서초2동 1330-8,30,37.49255,127.02829
사임당로171,서초2동 1330-8,30,37.49255,127.02829
사임당로171,서초2동 1330-8,30,37.49255,127.02829
사임당로171,서초2동 1330-8,30,37.49255,127.02829
양재1 72,양재1동 72,30,37.47852,127.03505
효령로12길 56,방배3동 530-75,30,37.47625,126.98942
방배로42길,방배본동 18-29,30,37.49528,126.98942
효령로12길 56,방배3동 530-75,30,37.47624,126.98943
효령로21길 60,방배2동 977-1,30,37.48258,126.9913
효령로19길 32,방배2동 979-28,30,37.4812,126.99141
효령로16길 11,방배3동 537-48,30,37.4788,126.99142
효령로16길 11,방배3동 537-48,30,37.47881,126.99144
효령로16길 11,방배3동 537-48,30,37.47879,126.99144
사평대로8길 19,반포4동 612-138,30,37.49737,126.99205
사평대로8길 19,반포4동 612-138,30,37.49739,126.99206
사평대로8길 19,반포4동 612-138,30,37.49738,126.99207
효령로14마길 28,방배3동 541-32,30,37.47814,126.99224
효령로14마길 28,방배3동 541-32,30,37.47816,126.99225
효령로14마길 28,방배3동 541-32,30,37.47815,126.99225
효령로14마길 28,방배3동 541-32,30,37.47815,126.99226
신반포로11길,반포2동 898,30,37.50658,126.99226
신반포로11길,반포2동 898,30,37.50657,126.99227
신반포로11길,반포2동 898,30,37.50656,126.99227
효령로20가길 30,방배3동 539-110,30,37.47842,126.99271
남부순환로297가길 30,방배3동 593-71,30,37.47554,126.99332
남부순환로297가길 30,방배3동 593-71,30,37.47553,126.99333
남부순환로297가길 30,방배3동 593-71,30,37.47553,126.99334
방배로30길 21,방배4동 838-31,30,37.49135,126.99382
방배로30길 21,방배4동 838-31,30,37.49136,126.99382
방배로30길 21,방배4동 838-31,30,37.49135,126.99384
동광로 141,반포4동 98-5,30,37.49504,126.99794
동광로 141,반포4동 98-5,30,37.49504,126.99795
동광로 141,반포4동 98-5,30,37.49505,126.99795
동광로 141,반포4동 98-5,30,37.49504,126.99796
방배로3길 8,방배3동 1031-9,30,37.47761,126.99937
방배로3길 8,방배3동 1031-9,30,37.47761,126.99938
방배로3길 8,방배3동 1031-9,30,37.47762,126.9994
서래로2길 29,반포4동 86-1,30,37.496,127.00004
서래로2길 29,반포4동 86-1,30,37.496,127.00005
서래로2길 29,반포4동 86-1,30,37.49601,127.00005
서래로2길 29,반포4동 86-1,30,37.496,127.00006
사평대로28길 22,반포4동 536-2,30,37.49933,127.0001
사평대로28길 22,반포4동 536-2,30,37.49931,127.0001
사평대로28길 22,반포4동 536-2,30,37.49932,127.0001
동광로46길 9,반포4동 577-35,30,37.49416,127.0006
동광로46길 9,반포4동 577-35,30,37.49417,127.00061
동광로46길 9,반포4동 577-35,30,37.49416,127.00062
남부순환로315길 73,서초3동 1487-62,30,37.48159,127.00727
남부순환로315길 73,서초3동 1487-62,30,37.48158,127.00728
양재1 72,양재1동 72,30,37.47852,127.03505
양재1 72,양재1동 72,30,37.47852,127.03505
양재1 72,양재1동 72,30,37.47852,127.03505
바우뫼로27길2,양재1동 60,30,37.47728,127.03649
바우뫼로27길2,양재1동 60,30,37.47728,127.03649
바우뫼로27길2,양재1동 60,30,37.47728,127.03649
바우뫼로27길2,양재1동 60,30,37.47728,127.03649
동산로13길35,양재2동 309,30,37.47297,127.04215
동산로13길35,양재2동 309,30,37.47297,127.04215
동산로13길35,양재2동 309,30,37.47297,127.04215
